[2021-03-26 09:52:16.581] [                 restartedMain] [ INFO]        c.i.d.xnetwork.udp.CenterCommServer.init                 30944 : init
[2021-03-26 09:55:02.102] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:55:02.103] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:56:02.041] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:56:02.041] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:56:02.058] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:56:02.060] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:56:02.060] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 13 Bytes. OK....
[2021-03-26 09:56:02.060] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:56:02.060] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 13 Bytes. OK....
[2021-03-26 09:56:02.061] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:56:02.061] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:56:02.061] [        nioEventLoopGroup-12-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 13 Bytes. OK....
[2021-03-26 09:56:02.062] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 257 Bytes. OK....
[2021-03-26 09:56:02.062] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 257 Bytes. OK....
[2021-03-26 09:56:02.062] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:56:02.062] [        nioEventLoopGroup-11-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 257 Bytes. OK....
[2021-03-26 09:56:02.063] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:56:02.063] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:56:02.063] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:56:02.063] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:56:02.063] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:56:02.065] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:57:02.043] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:57:02.043] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:57:02.057] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:57:02.057] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:57:02.058] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 257 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER04] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 257 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER05] [/192.168.20.225:4603], 13 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 257 Bytes. OK....
[2021-03-26 09:57:02.059] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER02] [/100.100.30.101:4603], 13 Bytes. OK....
[2021-03-26 09:57:02.060] [        nioEventLoopGroup-13-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 257 Bytes. OK....
[2021-03-26 09:57:02.060] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER03] [/10.0.1.236:4603], 13 Bytes. OK....
[2021-03-26 09:57:02.060] [        nioEventLoopGroup-14-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : SEND TO [OPER01] [/192.168.20.225:5603], 13 Bytes. OK....
[2021-03-26 09:57:02.061] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:57:02.062] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : DONE: Success
[2021-03-26 09:57:02.062] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:57:02.062] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:57:02.062] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : SUCCESS: Success
[2021-03-26 09:57:02.062] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : end.
[2021-03-26 09:58:02.054] [                  centerComm-1] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:58:02.054] [                  centerComm-2] [ INFO]  c.i.d.x.u.s.CenterCommClientNotifyMessage.run                  30944 : run.
[2021-03-26 09:58:02.071] [        nioEventLoopGroup-15-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
[2021-03-26 09:58:02.071] [        nioEventLoopGroup-16-1] [ INFO]        c.i.d.x.u.c.CenterCommClientEncoder.encode               30944 : encode.
